stop_id,stop_name,stop_lat,stop_lon,zone
7999,PASAR JELAWAT,6.011811,102.375603,
8000,JALAN NARA PASIR PUTEH,5.834222,102.406744,
8001,BANDAR BARU JELAWAT,6.012717,102.382708,
8002,MASJID IBRAHIMI PASIR PUTEH,5.834431,102.403544,
8003,KG RUSA,6.012853,102.385717,
8004,PASIR PUTEH SENTRAL,5.830158,102.404314,
8005,SMK DATO PERDANA,6.013694,102.392583,
8006,MAAHAD SANIAH,5.830436,102.407383,
8007,PEJABAT PENDIDIKAN DAERAH BACHOK,6.014353,102.394961,
8008,MASJID AL BALAGHUL MUBIN,5.831406,102.411469,
8009,SK SERI AMAN PASIR PUTEH,5.825003,102.412439,
8010,PINTU MASUK UMK,6.004031,102.401033,
8011,WAKAF BUNUT,5.814856,102.412289,
8012,SK GAAL,5.804144,102.415619,
8013,PUSAT MAHASISWA UMK,5.995994,102.4053,
8014,KOLEJ VOKASIONAL BACHOK,6.005417,102.399936,
8015,SK TANGOK,6.012419,102.396456,
8016,UMK OUT,6.014264,102.394992,
8017,CHABANG MELAWI,6.016797,102.402417,
8018,SK BADAK,6.021172,102.402336,
8019,KG BADAK,6.033603,102.398392,
8020,KG KEMUDI,6.042819,102.395647,
8021,SMK BACHOK,6.051408,102.395539,
8022,DEWAN MAJLIS DAERAH BACHOK,6.055994,102.398922,
8023,KK BACHOK,6.057278,102.399686,
8024,STESEN BAS BACHOK,6.060836,102.401169,
8025,STADIUM SULTAN MUHAMMAD IV,6.123992,102.242006,
8026,JALAN BAYAM 1 / KPJ PERDANA,6.121633,102.248514,
8028,WISMA PERSEKUTUAN,6.121678,102.246194,
8029,JALAN BAYAM 2,6.119744,102.254742,
8030,SK SULTAN ISMAIL 2,6.117506,102.256025,
8031,TAMAN MAJU,6.113097,102.255275,
8032,POLITEKNIK BESUT,5.794694,102.598472,
8033,STESEN BAS KUALA KRAI,5.530528,102.201883,
8034,PUSAT ISLAM UITM MACHANG,5.759383,102.273064,
8035,HENTIAN GUA MUSANG,4.826603,101.963406,
8036,SIMPANG PERINGAT - BACHOK,6.025872,102.286214,
8037,KG PADANG MOKKAN,6.019408,102.303494,
8038,SK PADANG MOKKAN,6.017583,102.309025,
8039,GIAT MARA PRIMA MELOR,6.015122,102.314936,
8040,KG BADAK MATI,6.011775,102.324308,
8041,MASJID PAUH LIMA,6.010322,102.329481,
8042,KEDAI PAUH LIMA,6.007419,102.333428,
8043,KG TEPUS,6.003181,102.336886,
8044,MASJID TEPUS,5.998575,102.340014,
8045,BALAI POLIS GUNONG,5.991431,102.344783,
8046,KK GUNONG,5.989139,102.348678,
8047,SMK SRI GUNUNG,5.992653,102.351903,
8048,BUKIT BATOR,5.997814,102.354028,
8049,HOSPITAL BACHOK,6.005628,102.359492,
8050,BATOR,6.010442,102.365406,
8051,SMK JELAWAT,6.010431,102.369794,
8052,MASJID AR RAHMAN REPEK,6.017592,102.407144,
8053,KG REPEK,5.998939,102.415528,
8054,PUSAT PEMULIHAN OKU TELONG,5.981017,102.423536,
8055,KG TELONG,5.964703,102.432364,
8056,MASJID AL TARBIYAH AL ISLAMIYAH,6.083181,102.238631,
8057,PUSAT PENGAJIAN PONDOK KANDIS,5.959169,102.435667,
8058,SIMPANG KK KANDIS,5.949439,102.441819,
8059,MYDIN TUNJUNG,6.070794,102.238472,
8060,G ORANGE MALL,6.066519,102.238392,
8061,PERTUBUHAN PELADANG KANDIS,5.938325,102.448683,
8062,KG KANDIS,5.927647,102.456458,
8063,JABATAN PENDIDIKAN NEGERI KELANTAN,6.062744,102.238319,
8064,KG AIR TAWAR,5.898267,102.476078,
8065,TUNJUNG,6.05505,102.238339,
8066,MASJID MUKIM TUNJUNG,6.052189,102.238231,
8067,SHELL TOK BALI,5.879692,102.490461,
8068,CHERANG RUKU,5.864497,102.493483,
8069,KG DALAM RHU,5.854847,102.512381,
8070,KLINIK DESA DALAM RHU,5.853339,102.518903,
8071,SK DALAM RHU,5.851617,102.520817,
8072,KG PACHAKAN,5.843083,102.530119,
8073,BHP KUALA BESUT,5.837919,102.535336,
8074,PASARAYA PKT TUNJUNG,6.045006,102.238181,
8075,KK KUALA BESUT,5.833933,102.541086,
8076,KG GERTAK SERATUS,5.832636,102.543719,
8077,KEDAI MULONG 1,6.037647,102.238094,
8078,SMK KUALA BESUT,5.831503,102.545406,
8079,SK KUALA BESUT,5.830742,102.546592,
8080,KEDAI MULONG 2,6.035778,102.238342,
8081,MASJID AL FALAH,6.030747,102.239994,
8082,NILAM PURI,6.026603,102.240725,
8083,MASJID BATU 8,6.017717,102.240989,
8084,KG BERANGAN,6.007894,102.242569,
8085,KADA KADOK,6.001572,102.244219,
8086,TERMINAL BAS KUALA BESUT,5.829497,102.552281,
8087,MASJID KADOK,5.99755,102.245258,
8088,PUSAT KHIDMAT DUN KADOK,5.995275,102.245767,
8089,PASAR NELAYAN SEBERANG KASTAM,5.8262,102.564417,
8090,KG AIR TAWAR BESUT,5.818247,102.569908,
8091,JPJ BESUT,5.816247,102.570803,
8092,KG PENGKALAN NYIREH,5.812078,102.571211,
8093,MASJID IBNU ABBAS PENGKALAN NYIREH,5.807911,102.570483,
8094,PETRON KG RAJA,5.801425,102.567625,
8095,KK KG RAJA,5.796833,102.564961,
8096,PEJABAT TANAH DAN DAERAH BESUT,5.794983,102.563725,
8097,MASJID NASIRUDDIN SHAH KG RAJA,5.794083,102.562883,
8098,INSTITUTE MEMANDU BESUT,5.809639,102.578861,
8099,SMK PEMAISURI NUR ZAHIRAH,5.807231,102.583128,
8100,MRSM KOTA PUTERA,5.803114,102.590747,
8101,IPG SULTAN MIZAN,5.80125,102.594108,
8102,PINTU MASUK POLITEKNIK BESUT,5.794036,102.598939,
8103,ASRAMA,5.796503,102.598358,
8104,HENTIAN BAS EKSPRES KUALA KRAI,5.541222,102.204164,
8105,DESKOH,5.532525,102.210539,
8106,KOLEJ VOKASIONAL KUALA KERAI,5.526892,102.211808,
8107,DAMAR,5.519728,102.216256,
8108,MRSM Kuala Krai,5.505361,102.219906,
8109,HOSPITAL SULTAN ISMAIL PETRA KUALA KRAI,5.497497,102.222439,
8110,KK PAHI,5.485575,102.222564,
8111,SMK PAHI,5.480197,102.222581,
8112,MASJID MUKIM PAHI,5.471206,102.223733,
8113,SK PERIA,5.431947,102.24415,
8114,SIMPANG PERIA,5.426575,102.248536,
8115,KK PERIA / CHUCOH PUTERI,5.409719,102.251667,
8116,SIMPANG CHUCOH PUTERI,5.407878,102.2503,
8117,MASJID LEPAN JENUT,5.402339,102.245033,
8118,KG TANJUNG BATU MANIK URAI,5.395086,102.240219,
8119,MANIK URAI LAMA 2,5.383914,102.248075,
8120,MANIK URAI BARU,5.379217,102.247747,
8121,PASAR MANIK URAI BARU,5.378006,102.247367,
8122,LALOH,5.310781,102.280344,
8123,SK LELA JASA,5.294553,102.270256,
8124,SIMPANG SG SAM,5.249942,102.255233,
8125,SG BAYU,5.140689,102.236667,
8126,PONDOK SG BAYU,5.116844,102.230689,
8127,LADANG SERASA,5.096817,102.224111,
8128,PEJABAT OPERASI KESEDAR PALOH,5.014203,102.227497,
8129,PALOH,4.998125,102.231419,
8130,CHIKU 3,4.970617,102.205475,
8131,CHIKU 2,4.932553,102.181508,
8132,CHIKU 1,4.915419,102.168272,
8133,SUNGAI ASAP,4.956492,102.081336,
8134,RENOK BARU,4.955114,102.065228,
8135,KTM GUA MUSANG,4.877697,101.965253,
8136,STESEN BAS GUA MUSANG,4.862017,101.959461,
8137,HOSPITAL GUA MUSANG,4.860461,101.955136,
8138,SMK KADOK,5.992672,102.246478,
8139,KG KADOK,5.991739,102.246728,
8140,BATU 10 LORONG HJ MUSTAFAR,5.986972,102.247872,
8141,BATU 11 JLN PENGKALAN BUT,5.980192,102.249672,
8142,MASJID BATU 11,5.976528,102.250019,
8143,TALI AIR BATU 11,5.972986,102.249953,
8144,BOMBA KETEREH,5.966,102.250539,
8145,PEJABAT POS KETEREH,5.959711,102.250386,
8146,KEDAI KETEREH,5.9574,102.249808,
8147,STESEN BAS KETEREH,5.955072,102.249253,
8148,CABANG TOK AKIL,5.950289,102.248594,
8149,SMK KETEREH,5.945831,102.247494,
8150,KG DENDANG,5.939939,102.246472,
8151,TERMINAL BAS EKSPRES KOK LANAS,5.930658,102.245892,
8152,KOK LANAS,5.92715,102.245725,
8153,KK KOK LANAS,5.922444,102.245119,
8154,ECONJAYA KOK LANAS,5.920822,102.244969,
8155,MASJID KOK LANAS,5.918089,102.245039,
8156,KFC KOK LANAS,5.915328,102.24505,
8157,SK KOK LANAS,5.911106,102.245197,
8158,PETRONAS KOK LANAS,5.909478,102.245183,
8159,ARKED MARA KOK LANAS,5.906442,102.245222,
8160,KEM DESA KOK LANAS,5.900742,102.246417,
8161,BUKIT CINA,5.897336,102.247317,
8162,MERBAU CHONDONG,5.879978,102.241628,
8163,MASJID PULAI CHONDONG,5.874736,102.235181,
8164,KK PULAI CHONDONG,5.872261,102.232353,
8165,PASAR PULAI CHONDONG,5.871331,102.231269,
8166,PULAI CHONDONG,5.869103,102.229247,
8167,PANGKAL GONG,5.863317,102.227944,
8168,SMK ABDUL SAMAD,5.858125,102.226497,
8169,MASJID TOK BOK,5.842603,102.226286,
8170,JPJ LABOK,5.833433,102.225644,
8171,KLINIK KESIHATAN LABOK,5.831394,102.225767,
8172,SMK SAINS LABOK,5.825386,102.225103,
8173,MASJID UBUDIAH BATU 23,5.813472,102.224908,
8174,BUKIT BELAH 1,5.807508,102.227042,
8175,BUKIT BELAH 2,5.801825,102.2269,
8176,BUKIT BELAH 3,5.797417,102.223833,
8177,JPJ BATU 25,5.790017,102.220233,
8178,TERMINAL BAS EKSPRES MACHANG,5.786397,102.217019,
8179,SMK MACHANG,5.778414,102.216136,
8180,STESEN BAS MACHANG,5.765419,102.220672,
8181,BOMBA MACHANG,5.761217,102.215297,
8182,KEMUNING,5.745928,102.212864,
8183,PANGKAL PETAI,5.727569,102.212856,
8184,AIR HIJAU,5.717939,102.21325,
8185,BATU 30,5.712431,102.211036,
8186,KK BATU 30,5.710094,102.210331,
8187,BATU 31,5.699325,102.210106,
8188,SMK SERI INTAN KAMPUNG PEK,5.690481,102.212344,
8189,SK KAMPUNG PEK,5.688806,102.212794,
8190,LALOK,5.678803,102.210992,
8191,KTM KUALA KRAI,5.530114,102.202664,
8192,PASAR KUALA KRAI,5.533089,102.199044,
8193,ZOO KUALA KRAI,5.537242,102.198533,
8194,GUCHIL 2,5.547056,102.20045,
8195,GUCHIL 1,5.550611,102.200708,
8196,SMK KUALA KRAI,5.558603,102.200781,
8197,SUNGAI DURIAN 2,5.562197,102.200975,
8198,SUNGAI DURIAN 1,5.567489,102.200569,
8199,BATU JONG,5.597339,102.193739,
8200,BUKIT SIREH 2,5.60565,102.190869,
8201,BUKIT SIREH 1,5.612275,102.192519,
8202,MASJID LAMA KG KEROH,5.623303,102.199242,
8203,SIMPANG PASIR GAJAH,5.626261,102.202128,
8204,SMK KEROH,5.630403,102.205386,
8205,KK KEROH,5.635358,102.205833,
8206,KG TELEKONG,5.661389,102.211383,
8207,BANGGOL KULIM BALAISAH,5.669528,102.211758,
8208,KG BIAH,6.021372,102.247056,
8209,KG KUKANG,6.021053,102.255878,
8210,SK PEROL,6.018614,102.261733,
8211,KG PEROL,6.01705,102.264286,
8212,KG PADANG TAMAN,6.016833,102.26775,
8213,KG PADANG MURAH,6.017597,102.273022,
8214,CHABANG KG PANGKAL PISANG,6.017958,102.276081,
8215,KG PADANG MENGKALI,6.018592,102.281767,
8216,MELOR 2,5.964308,102.294703,
8217,KLINIK DESA MELOR,5.963114,102.288758,
8218,SK MELOR KG PADANG RAJA,5.962656,102.285097,
8219,SK BULOH POH,5.962611,102.276258,
8220,KG BULOH POH,5.957483,102.264336,
8221,KK KETEREH,5.957722,102.254583,
8222,SK SERI KETEREH,5.958081,102.251789,
8223,KG SETEK,5.922539,102.257258,
8224,KLINIK DESA BATU TINGGI,5.923244,102.265939,
8225,TAMAN MERBAU UTAMA,5.924125,102.282281,
8226,KOLEJ MATRIKULASI KELANTAN,5.925169,102.284486,
8227,ECONJAYA KOK LANAS 2,5.920683,102.245108,
8228,7-ELEVEN KOK LANAS,5.920639,102.243958,
8229,MASJID AR-RAHMAN,5.920794,102.241231,
8230,SMK KOK LANAS,5.920853,102.239431,
8231,POLITEKNIK KOTA BHARU,5.922658,102.236186,
8232,ECONJAYA KOK LANAS 3,5.920822,102.244969,
8233,HOSPITAL MACHANG,5.763033,102.225828,
8234,PADANG SELISING,5.762461,102.231031,
8235,SK BUKIT TIU 1,5.760606,102.242525,
8236,SK BUKIT TIU 2,5.760467,102.243242,
8237,SIMPANG BUKIT BAKAR,5.758767,102.245744,
8238,UITM MACHANG,5.757014,102.273483,
8239,BAHAGIAN FASILITI,5.757497,102.275578,
8240,FAKULTI PERAKUANAN,5.758394,102.277081,
8241,HENTIAN BAS 1,5.762814,102.278325,
8242,KOMPLEKS SUKAN,5.764158,102.277264,
8243,HENTIAN BAS 2,5.764978,102.276142,
8244,HENTIAN BAS 3,5.763175,102.2749,
8245,HENTIAN BAS 4,5.762392,102.275169,
8246,DEWAN PROFESIONAL,5.760861,102.274456,
8247,HENTIAN BAS 5,5.760603,102.273872,
8248,KOLEJ TUNKU ABDUL RAHMAN,5.758842,102.27375,
8249,HENTIAN STESEN BAS KUALA KRAI,5.530528,102.201883,
8258,BATU 4 TUNJUNG,6.076147,102.238478,
8259,MAAHAD MUHAMMADI TUMPAT,6.17874,102.177212,
